code,line_item,period_end,measure,value,asOf
2231.2,Clearing settlement fee,2026-03-31,month,335405,2026-05-04
2231.2,Clearing settlement fee,2026-03-31,ytd,605455,2026-04-01
2231.3,Other Expenses,2026-03-31,month,0,2026-05-04
2231.3,Other Expenses,2026-03-31,ytd,0,2026-04-01
2232,Other expenses,2026-03-31,month,4504586,2026-05-04
2232,Other expenses,2026-03-31,ytd,12518215,2026-04-01
2232,Real estate valuation service fees (not applicable),2026-03-31,month,0,2026-05-04
2232,Real estate valuation service fees (not applicable),2026-03-31,ytd,0,2026-04-01
2232.1,Set up Expenses,2026-03-31,month,0,2026-05-04
2232.1,Set up Expenses,2026-03-31,ytd,0,2026-04-01
2232.2,"Listing, registration fees",2026-03-31,month,0,2026-05-04
2232.2,"Listing, registration fees",2026-03-31,ytd,0,2026-04-01
2232.3,Annual management fee paid to SSC,2026-03-31,month,636986,2026-05-04
2232.3,Annual management fee paid to SSC,2026-03-31,ytd,1849315,2026-04-01
2232.4,Bank charges,2026-03-31,month,3867600,2026-05-04
2232.4,Bank charges,2026-03-31,ytd,10668900,2026-04-01
2232.5,Borrowing expense,2026-03-31,month,0,2026-05-04
2232.5,Borrowing expense,2026-03-31,ytd,0,2026-04-01
2232.6,Other Expenses,2026-03-31,month,0,2026-05-04
2232.6,Other Expenses,2026-03-31,ytd,0,2026-04-01
2232.7,Fee paid to VSDC for getting the list of investors,2026-03-31,month,0,2026-05-04
2232.7,Fee paid to VSDC for getting the list of investors,2026-03-31,ytd,0,2026-04-01
2233,Net Income from Investment Activities (= I - II),2026-03-31,month,5561812856,2026-05-04
2233,Net Income from Investment Activities (= I - II),2026-03-31,ytd,17216668586,2026-04-01
2234,Gain / (Loss) from Investment Activities,2026-03-31,month,-2914962906,2026-05-04
2234,Gain / (Loss) from Investment Activities,2026-03-31,ytd,-1339718378,2026-04-01
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2026-03-31,month,-71678982,2026-05-04
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2026-03-31,ytd,-689069134,2026-04-01
2236,Unrealised Gain / (Loss) due to market price,2026-03-31,month,-2843283924,2026-05-04
2236,Unrealised Gain / (Loss) due to market price,2026-03-31,ytd,-650649244,2026-04-01
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2026-03-31,month,2646849950,2026-05-04
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2026-03-31,ytd,15876950208,2026-04-01
2238,Net Asset Value at the beginning of period,2026-03-31,month,1167535153821,2026-05-04
2238,Net Asset Value at the beginning of period,2026-03-31,ytd,1342342349852,2026-04-01
2239,"Change of Net Asset Value of the Fund during the period, of which",2026-03-31,month,-132664235299,2026-05-04
2239,"Change of Net Asset Value of the Fund during the period, of which",2026-03-31,ytd,-307471431330,2026-04-01
2239.1,Change of Net Asset Value due to investment activities during the period,2026-03-31,month,2646849950,2026-05-04
2239.1,Change of Net Asset Value due to investment activities during the period,2026-03-31,ytd,15876950208,2026-04-01
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2026-03-31,month,0,2026-05-04
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2026-03-31,ytd,0,2026-04-01
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2026-03-31,month,-135311085249,2026-05-04
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2026-03-31,ytd,-323348381538,2026-04-01
2239.3.1,Change of Net Asset Value due to subscription during the period,2026-03-31,month,591154016396,2026-05-04
2239.3.1,Change of Net Asset Value due to subscription during the period,2026-03-31,ytd,1398769705129,2026-04-01
2239.3.2,Change of Net Asset Value due to redemption during the period,2026-03-31,month,-726465101645,2026-05-04
2239.3.2,Change of Net Asset Value due to redemption during the period,2026-03-31,ytd,-1722118086667,2026-04-01
2243,Net Asset Value at the end of period,2026-03-31,month,1034870918522,2026-05-04
2243,Net Asset Value at the end of period,2026-03-31,ytd,1034870918522,2026-04-01
2244,Average annual profit (only applicable to annual report),2026-03-31,month,0,2026-05-04
2244,Average annual profit (only applicable to annual report),2026-03-31,ytd,0,2026-04-01
2245,Average annual rate of return (only applicable to annual report),2026-03-31,month,0,2026-05-04
2245,Average annual rate of return (only applicable to annual report),2026-03-31,ytd,0,2026-04-01
2220,Income from Investment Activities,2026-04-30,month,5581690772,2026-06-02
2220,Income from Investment Activities,2026-04-30,ytd,26886247995,2026-05-04
2221,"Dividend income, interest income from bonds",2026-04-30,month,4119591496,2026-06-02
2221,"Dividend income, interest income from bonds",2026-04-30,ytd,18245331566,2026-05-04
2221.1,Dividends income,2026-04-30,month,0,2026-06-02
2221.1,Dividends income,2026-04-30,ytd,0,2026-05-04
2221.2,Interest income from bonds,2026-04-30,month,4119591496,2026-06-02
2221.2,Interest income from bonds,2026-04-30,ytd,18245331566,2026-05-04
2222,Interest income,2026-04-30,month,1462099276,2026-06-02
2222,Interest income,2026-04-30,ytd,8640916429,2026-05-04
2222.1,Interest income from bank deposits,2026-04-30,month,328729414,2026-06-02
2222.1,Interest income from bank deposits,2026-04-30,ytd,1309913692,2026-05-04
2222.2,Interest income from Money market instruments,2026-04-30,month,1133369862,2026-06-02
2222.2,Interest income from Money market instruments,2026-04-30,ytd,7331002737,2026-05-04
2222.3,Interest income from reverse repo contracts,2026-04-30,month,0,2026-06-02
2222.3,Interest income from reverse repo contracts,2026-04-30,ytd,0,2026-05-04
2223,Income from rental property (not applicable),2026-04-30,month,0,2026-06-02
2223,Income from rental property (not applicable),2026-04-30,ytd,0,2026-05-04
2223,Other incomes,2026-04-30,month,0,2026-06-02
2223,Other incomes,2026-04-30,ytd,0,2026-05-04
2223.1,Other investment incomes,2026-04-30,month,0,2026-06-02
2223.1,Other investment incomes,2026-04-30,ytd,0,2026-05-04
2223.2,Other incomes,2026-04-30,month,0,2026-06-02
2223.2,Other incomes,2026-04-30,ytd,0,2026-05-04
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2026-04-30,month,0,2026-06-02
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2026-04-30,ytd,0,2026-05-04
2224,Expenses,2026-04-30,month,1024789819,2026-06-02
2224,Expenses,2026-04-30,ytd,5112678456,2026-05-04
2225,Management Fee paid to Fund Management Company,2026-04-30,month,874356598,2026-06-02
2225,Management Fee paid to Fund Management Company,2026-04-30,ytd,4318984349,2026-05-04
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSDC",2026-04-30,month,62128265,2026-06-02
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSDC",2026-04-30,ytd,308004979,2026-05-04
2226.1,Custodian service - Safe Custody Fee,2026-04-30,month,36431526,2026-06-02
2226.1,Custodian service - Safe Custody Fee,2026-04-30,ytd,179957686,2026-05-04
2226.2,Custodian service - Transaction fee,2026-04-30,month,750000,2026-06-02
2226.2,Custodian service - Transaction fee,2026-04-30,ytd,5100000,2026-05-04
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSDC",2026-04-30,month,901934,2026-06-02
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSDC",2026-04-30,ytd,4175221,2026-05-04
2226.4,Supervisory fee,2026-04-30,month,24044805,2026-06-02
2226.4,Supervisory fee,2026-04-30,ytd,118772072,2026-05-04
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2026-04-30,month,45675172,2026-06-02
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2026-04-30,ytd,211578190,2026-05-04
2227.1,Fund Administration Fee,2026-04-30,month,32475172,2026-06-02
2227.1,Fund Administration Fee,2026-04-30,ytd,158778190,2026-05-04
2227.2,Transfer Agency Fee,2026-04-30,month,13200000,2026-06-02
2227.2,Transfer Agency Fee,2026-04-30,ytd,52800000,2026-05-04
2228,Audit fee,2026-04-30,month,12657534,2026-06-02
2228,Audit fee,2026-04-30,ytd,50986919,2026-05-04
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2026-04-30,month,6364030,2026-06-02
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2026-04-30,ytd,40343482,2026-05-04
2229.1,Remuneration of Fund's Board of Representatives,2026-04-30,month,6493151,2026-06-02
2229.1,Remuneration of Fund's Board of Representatives,2026-04-30,ytd,25972603,2026-05-04
2229.2,Price feed fee,2026-04-30,month,-129121,2026-06-02
2229.2,Price feed fee,2026-04-30,ytd,14370879,2026-05-04
2229.3,Legal consultancy expenses,2026-04-30,month,0,2026-06-02
2229.3,Legal consultancy expenses,2026-04-30,ytd,0,2026-05-04
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2026-04-30,month,7817908,2026-06-02
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2026-04-30,ytd,31271630,2026-05-04
2230.1,Meeting expenses,2026-04-30,month,7817908,2026-06-02
2230.1,Meeting expenses,2026-04-30,ytd,31271630,2026-05-04
2230.2,Annual report expenses,2026-04-30,month,0,2026-06-02
2230.2,Annual report expenses,2026-04-30,ytd,0,2026-05-04
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2026-04-30,month,0,2026-06-02
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2026-04-30,ytd,0,2026-05-04
2230.4,Expenses of information disclosure of the Fund,2026-04-30,month,0,2026-06-02
2230.4,Expenses of information disclosure of the Fund,2026-04-30,ytd,0,2026-05-04
2230.5,"Designing, printing, posting... expenses",2026-04-30,month,0,2026-06-02
2230.5,"Designing, printing, posting... expenses",2026-04-30,ytd,0,2026-05-04
2231,Expenses related to execution of Fund’s asset transactions,2026-04-30,month,13463374,2026-06-02
2231,Expenses related to execution of Fund’s asset transactions,2026-04-30,ytd,136663754,2026-05-04
2231,Real Estate Management Service fee (not applicable),2026-04-30,month,0,2026-06-02
2231,Real Estate Management Service fee (not applicable),2026-04-30,ytd,0,2026-05-04
2231.1,Brokerage & transfer fee,2026-04-30,month,13118374,2026-06-02
2231.1,Brokerage & transfer fee,2026-04-30,ytd,135713299,2026-05-04
2231.2,Clearing settlement fee,2026-04-30,month,345000,2026-06-02
2231.2,Clearing settlement fee,2026-04-30,ytd,950455,2026-05-04
2231.3,Other Expenses,2026-04-30,month,0,2026-06-02
2231.3,Other Expenses,2026-04-30,ytd,0,2026-05-04
2232,Other expenses,2026-04-30,month,2326938,2026-06-02
2232,Other expenses,2026-04-30,ytd,14845153,2026-05-04
2232,Real estate valuation service fees (not applicable),2026-04-30,month,0,2026-06-02
2232,Real estate valuation service fees (not applicable),2026-04-30,ytd,0,2026-05-04
2232.1,Set up Expenses,2026-04-30,month,0,2026-06-02
2232.1,Set up Expenses,2026-04-30,ytd,0,2026-05-04
2232.2,"Listing, registration fees",2026-04-30,month,0,2026-06-02
2232.2,"Listing, registration fees",2026-04-30,ytd,0,2026-05-04
2232.3,Annual management fee paid to SSC,2026-04-30,month,616438,2026-06-02
2232.3,Annual management fee paid to SSC,2026-04-30,ytd,2465753,2026-05-04
2232.4,Bank charges,2026-04-30,month,1710500,2026-06-02
2232.4,Bank charges,2026-04-30,ytd,12379400,2026-05-04
2232.5,Borrowing expense,2026-04-30,month,0,2026-06-02
2232.5,Borrowing expense,2026-04-30,ytd,0,2026-05-04
2232.6,Other Expenses,2026-04-30,month,0,2026-06-02
2232.6,Other Expenses,2026-04-30,ytd,0,2026-05-04
2232.7,Fee paid to VSDC for getting the list of investors,2026-04-30,month,0,2026-06-02
2232.7,Fee paid to VSDC for getting the list of investors,2026-04-30,ytd,0,2026-05-04
2233,Net Income from Investment Activities (= I - II),2026-04-30,month,4556900953,2026-06-02
2233,Net Income from Investment Activities (= I - II),2026-04-30,ytd,21773569539,2026-05-04
2234,Gain / (Loss) from Investment Activities,2026-04-30,month,-10307447,2026-06-02
2234,Gain / (Loss) from Investment Activities,2026-04-30,ytd,-1350025825,2026-05-04
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2026-04-30,month,-478130871,2026-06-02
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2026-04-30,ytd,-1167200005,2026-05-04
2236,Unrealised Gain / (Loss) due to market price,2026-04-30,month,467823424,2026-06-02
2236,Unrealised Gain / (Loss) due to market price,2026-04-30,ytd,-182825820,2026-05-04
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2026-04-30,month,4546593506,2026-06-02
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2026-04-30,ytd,20423543714,2026-05-04
2238,Net Asset Value at the beginning of period,2026-04-30,month,1034870918522,2026-06-02
2238,Net Asset Value at the beginning of period,2026-04-30,ytd,1342342349852,2026-05-04
2239,"Change of Net Asset Value of the Fund during the period, of which",2026-04-30,month,-221978755044,2026-06-02
2239,"Change of Net Asset Value of the Fund during the period, of which",2026-04-30,ytd,-529450186374,2026-05-04
2239.1,Change of Net Asset Value due to investment activities during the period,2026-04-30,month,4546593506,2026-06-02
2239.1,Change of Net Asset Value due to investment activities during the period,2026-04-30,ytd,20423543714,2026-05-04
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2026-04-30,month,0,2026-06-02
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2026-04-30,ytd,0,2026-05-04
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2026-04-30,month,-226525348550,2026-06-02
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2026-04-30,ytd,-549873730088,2026-05-04
2239.3.1,Change of Net Asset Value due to subscription during the period,2026-04-30,month,222175800241,2026-06-02
2239.3.1,Change of Net Asset Value due to subscription during the period,2026-04-30,ytd,1620945505370,2026-05-04
2239.3.2,Change of Net Asset Value due to redemption during the period,2026-04-30,month,-448701148791,2026-06-02
2239.3.2,Change of Net Asset Value due to redemption during the period,2026-04-30,ytd,-2170819235458,2026-05-04
2243,Net Asset Value at the end of period,2026-04-30,month,812892163478,2026-06-02
