code,line_item,period_end,measure,value,asOf
2221.2,Interest income from bonds,2025-09-30,ytd,75829224775,2025-10-01
2222,Interest income,2025-09-30,month,3845146609,2025-11-03
2222,Interest income,2025-09-30,ytd,24554491085,2025-10-01
2222.1,Interest income from bank deposits,2025-09-30,month,1542665513,2025-11-03
2222.1,Interest income from bank deposits,2025-09-30,ytd,10272125003,2025-10-01
2222.2,Interest income from Money market instruments,2025-09-30,month,2302481096,2025-11-03
2222.2,Interest income from Money market instruments,2025-09-30,ytd,14282366082,2025-10-01
2222.3,Interest income from reverse repo contracts,2025-09-30,month,0,2025-11-03
2222.3,Interest income from reverse repo contracts,2025-09-30,ytd,0,2025-10-01
2223,Income from rental property (not applicable),2025-09-30,month,0,2025-11-03
2223,Income from rental property (not applicable),2025-09-30,ytd,0,2025-10-01
2223,Other incomes,2025-09-30,month,0,2025-11-03
2223,Other incomes,2025-09-30,ytd,0,2025-10-01
2223.1,Other investment incomes,2025-09-30,month,0,2025-11-03
2223.1,Other investment incomes,2025-09-30,ytd,0,2025-10-01
2223.2,Other incomes,2025-09-30,month,0,2025-11-03
2223.2,Other incomes,2025-09-30,ytd,0,2025-10-01
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2025-09-30,month,0,2025-11-03
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2025-09-30,ytd,0,2025-10-01
2224,Expenses,2025-09-30,month,2120439333,2025-11-03
2224,Expenses,2025-09-30,ytd,17143436612,2025-10-01
2225,Management Fee paid to Fund Management Company,2025-09-30,month,1867837850,2025-11-03
2225,Management Fee paid to Fund Management Company,2025-09-30,ytd,14988543196,2025-10-01
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSDC",2025-09-30,month,127483871,2025-11-03
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSDC",2025-09-30,ytd,1020166962,2025-10-01
2226.1,Custodian service - Safe Custody Fee,2025-09-30,month,54478604,2025-11-03
2226.1,Custodian service - Safe Custody Fee,2025-09-30,ytd,445961506,2025-10-01
2226.2,Custodian service - Transaction fee,2025-09-30,month,2800000,2025-11-03
2226.2,Custodian service - Transaction fee,2025-09-30,ytd,10940000,2025-10-01
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSDC",2025-09-30,month,1717880,2025-11-03
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSDC",2025-09-30,ytd,13477626,2025-10-01
2226.4,Supervisory fee,2025-09-30,month,68487387,2025-11-03
2226.4,Supervisory fee,2025-09-30,ytd,549787830,2025-10-01
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2025-09-30,month,62365541,2025-11-03
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2025-09-30,ytd,511340877,2025-10-01
2227.1,Fund Administration Fee,2025-09-30,month,51365541,2025-11-03
2227.1,Fund Administration Fee,2025-09-30,ytd,412340877,2025-10-01
2227.2,Transfer Agency Fee,2025-09-30,month,11000000,2025-11-03
2227.2,Transfer Agency Fee,2025-09-30,ytd,99000000,2025-10-01
2228,Audit fee,2025-09-30,month,15409273,2025-11-03
2228,Audit fee,2025-09-30,ytd,121146259,2025-10-01
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2025-09-30,month,23691860,2025-11-03
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2025-09-30,ytd,213782881,2025-10-01
2229.1,Remuneration of Fund's Board of Representatives,2025-09-30,month,6493150,2025-11-03
2229.1,Remuneration of Fund's Board of Representatives,2025-09-30,ytd,76089671,2025-10-01
2229.2,Price feed fee,2025-09-30,month,11494565,2025-11-03
2229.2,Price feed fee,2025-09-30,ytd,105750000,2025-10-01
2229.3,Legal consultancy expenses,2025-09-30,month,5704145,2025-11-03
2229.3,Legal consultancy expenses,2025-09-30,ytd,31943210,2025-10-01
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2025-09-30,month,11002680,2025-11-03
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2025-09-30,ytd,52057403,2025-10-01
2230.1,Meeting expenses,2025-09-30,month,11002680,2025-11-03
2230.1,Meeting expenses,2025-09-30,ytd,52057403,2025-10-01
2230.2,Annual report expenses,2025-09-30,month,0,2025-11-03
2230.2,Annual report expenses,2025-09-30,ytd,0,2025-10-01
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2025-09-30,month,0,2025-11-03
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2025-09-30,ytd,0,2025-10-01
2230.4,Expenses of information disclosure of the Fund,2025-09-30,month,0,2025-11-03
2230.4,Expenses of information disclosure of the Fund,2025-09-30,ytd,0,2025-10-01
2230.5,"Designing, printing, posting... expenses",2025-09-30,month,0,2025-11-03
2230.5,"Designing, printing, posting... expenses",2025-09-30,ytd,0,2025-10-01
2231,Expenses related to execution of Fund’s asset transactions,2025-09-30,month,8661420,2025-11-03
2231,Expenses related to execution of Fund’s asset transactions,2025-09-30,ytd,194788645,2025-10-01
2231,Real Estate Management Service fee (not applicable),2025-09-30,month,0,2025-11-03
2231,Real Estate Management Service fee (not applicable),2025-09-30,ytd,0,2025-10-01
2231.1,Brokerage fee,2025-09-30,month,8661282,2025-11-03
2231.1,Brokerage fee,2025-09-30,ytd,193340006,2025-10-01
2231.2,Clearing settlement fee,2025-09-30,month,138,2025-11-03
2231.2,Clearing settlement fee,2025-09-30,ytd,1448639,2025-10-01
2231.3,Other Expenses,2025-09-30,month,0,2025-11-03
2231.3,Other Expenses,2025-09-30,ytd,0,2025-10-01
2232,Other expenses,2025-09-30,month,3986838,2025-11-03
2232,Other expenses,2025-09-30,ytd,41610389,2025-10-01
2232,Real estate valuation service fees (not applicable),2025-09-30,month,0,2025-11-03
2232,Real estate valuation service fees (not applicable),2025-09-30,ytd,0,2025-10-01
2232.1,Set up Expenses,2025-09-30,month,0,2025-11-03
2232.1,Set up Expenses,2025-09-30,ytd,0,2025-10-01
2232.2,"Listing, registration fees",2025-09-30,month,0,2025-11-03
2232.2,"Listing, registration fees",2025-09-30,ytd,0,2025-10-01
2232.3,Annual management fee paid to SSC,2025-09-30,month,616438,2025-11-03
2232.3,Annual management fee paid to SSC,2025-09-30,ytd,5609589,2025-10-01
2232.4,Bank charges,2025-09-30,month,3370400,2025-11-03
2232.4,Bank charges,2025-09-30,ytd,34900800,2025-10-01
2232.5,Borrowing expense,2025-09-30,month,0,2025-11-03
2232.5,Borrowing expense,2025-09-30,ytd,0,2025-10-01
2232.6,Other Expenses,2025-09-30,month,0,2025-11-03
2232.6,Other Expenses,2025-09-30,ytd,0,2025-10-01
2232.7,Fee paid to VSDC for getting the list of investors,2025-09-30,month,0,2025-11-03
2232.7,Fee paid to VSDC for getting the list of investors,2025-09-30,ytd,1100000,2025-10-01
2233,Net Income from Investment Activities (= I - II),2025-09-30,month,10152655122,2025-11-03
2233,Net Income from Investment Activities (= I - II),2025-09-30,ytd,83240279248,2025-10-01
2234,Gain / (Loss) from Investment Activities,2025-09-30,month,208770908,2025-11-03
2234,Gain / (Loss) from Investment Activities,2025-09-30,ytd,-1614788269,2025-10-01
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2025-09-30,month,13688134,2025-11-03
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2025-09-30,ytd,1138668837,2025-10-01
2236,Unrealised Gain / (Loss) due to market price,2025-09-30,month,195082774,2025-11-03
2236,Unrealised Gain / (Loss) due to market price,2025-09-30,ytd,-2753457106,2025-10-01
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2025-09-30,month,10361426030,2025-11-03
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2025-09-30,ytd,81625490979,2025-10-01
2238,Net Asset Value at the beginning of period,2025-09-30,month,1893376671418,2025-11-03
2238,Net Asset Value at the beginning of period,2025-09-30,ytd,1648574048482,2025-10-01
2239,"Change of Net Asset Value of the Fund during the period, of which",2025-09-30,month,68889089071,2025-11-03
2239,"Change of Net Asset Value of the Fund during the period, of which",2025-09-30,ytd,313691712007,2025-10-01
2239.1,Change of Net Asset Value due to investment activities during the period,2025-09-30,month,10361426030,2025-11-03
2239.1,Change of Net Asset Value due to investment activities during the period,2025-09-30,ytd,81625490979,2025-10-01
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2025-09-30,month,0,2025-11-03
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2025-09-30,ytd,0,2025-10-01
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2025-09-30,month,58527663041,2025-11-03
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2025-09-30,ytd,232066221028,2025-10-01
2239.3.1,Change of Net Asset Value due to subscription during the period,2025-09-30,month,235175993782,2025-11-03
2239.3.1,Change of Net Asset Value due to subscription during the period,2025-09-30,ytd,1549562702384,2025-10-01
2239.3.2,Change of Net Asset Value due to redemption during the period,2025-09-30,month,-176648330741,2025-11-03
2239.3.2,Change of Net Asset Value due to redemption during the period,2025-09-30,ytd,-1317496481356,2025-10-01
2243,Net Asset Value at the end of period,2025-09-30,month,1962265760489,2025-11-03
2243,Net Asset Value at the end of period,2025-09-30,ytd,1962265760489,2025-10-01
2244,Average annual profit (only applicable to annual report),2025-09-30,month,0,2025-11-03
2244,Average annual profit (only applicable to annual report),2025-09-30,ytd,0,2025-10-01
2245,Average annual rate of return (only applicable to annual report),2025-09-30,month,0,2025-11-03
2245,Average annual rate of return (only applicable to annual report),2025-09-30,ytd,0,2025-10-01
2220,Income from Investment Activities,2025-10-31,month,13058968104,2025-12-01
2220,Income from Investment Activities,2025-10-31,ytd,113442683964,2025-11-03
2221,"Dividend income, interest income from bonds",2025-10-31,month,8916224564,2025-12-01
2221,"Dividend income, interest income from bonds",2025-10-31,ytd,84745449339,2025-11-03
2221.1,Dividends income,2025-10-31,month,0,2025-12-01
2221.1,Dividends income,2025-10-31,ytd,0,2025-11-03
2221.2,Interest income from bonds,2025-10-31,month,8916224564,2025-12-01
2221.2,Interest income from bonds,2025-10-31,ytd,84745449339,2025-11-03
2222,Interest income,2025-10-31,month,4142743540,2025-12-01
2222,Interest income,2025-10-31,ytd,28697234625,2025-11-03
2222.1,Interest income from bank deposits,2025-10-31,month,1787211237,2025-12-01
2222.1,Interest income from bank deposits,2025-10-31,ytd,12059336240,2025-11-03
2222.2,Interest income from Money market instruments,2025-10-31,month,2355532303,2025-12-01
2222.2,Interest income from Money market instruments,2025-10-31,ytd,16637898385,2025-11-03
2222.3,Interest income from reverse repo contracts,2025-10-31,month,0,2025-12-01
2222.3,Interest income from reverse repo contracts,2025-10-31,ytd,0,2025-11-03
2223,Income from rental property (not applicable),2025-10-31,month,0,2025-12-01
2223,Income from rental property (not applicable),2025-10-31,ytd,0,2025-11-03
2223,Other incomes,2025-10-31,month,0,2025-12-01
2223,Other incomes,2025-10-31,ytd,0,2025-11-03
2223.1,Other investment incomes,2025-10-31,month,0,2025-12-01
2223.1,Other investment incomes,2025-10-31,ytd,0,2025-11-03
2223.2,Other incomes,2025-10-31,month,0,2025-12-01
2223.2,Other incomes,2025-10-31,ytd,0,2025-11-03
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2025-10-31,month,0,2025-12-01
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2025-10-31,ytd,0,2025-11-03
2224,Expenses,2025-10-31,month,2255859258,2025-12-01
2224,Expenses,2025-10-31,ytd,19399295870,2025-11-03
2225,Management Fee paid to Fund Management Company,2025-10-31,month,1998533230,2025-12-01
2225,Management Fee paid to Fund Management Company,2025-10-31,ytd,16987076426,2025-11-03
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSDC",2025-10-31,month,133830202,2025-12-01
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSDC",2025-10-31,ytd,1153997164,2025-11-03
2226.1,Custodian service - Safe Custody Fee,2025-10-31,month,58290554,2025-12-01
2226.1,Custodian service - Safe Custody Fee,2025-10-31,ytd,504252060,2025-11-03
2226.2,Custodian service - Transaction fee,2025-10-31,month,500000,2025-12-01
2226.2,Custodian service - Transaction fee,2025-10-31,ytd,11440000,2025-11-03
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSDC",2025-10-31,month,1760098,2025-12-01
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSDC",2025-10-31,ytd,15237724,2025-11-03
2226.4,Supervisory fee,2025-10-31,month,73279550,2025-12-01
2226.4,Supervisory fee,2025-10-31,ytd,623067380,2025-11-03
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2025-10-31,month,65959663,2025-12-01
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2025-10-31,ytd,577300540,2025-11-03
2227.1,Fund Administration Fee,2025-10-31,month,54959663,2025-12-01
2227.1,Fund Administration Fee,2025-10-31,ytd,467300540,2025-11-03
2227.2,Transfer Agency Fee,2025-10-31,month,11000000,2025-12-01
2227.2,Transfer Agency Fee,2025-10-31,ytd,110000000,2025-11-03
2228,Audit fee,2025-10-31,month,15922916,2025-12-01
2228,Audit fee,2025-10-31,ytd,137069175,2025-11-03
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2025-10-31,month,24281589,2025-12-01
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2025-10-31,ytd,238064470,2025-11-03
2229.1,Remuneration of Fund's Board of Representatives,2025-10-31,month,6509589,2025-12-01
2229.1,Remuneration of Fund's Board of Representatives,2025-10-31,ytd,82599260,2025-11-03
2229.2,Price feed fee,2025-10-31,month,11877717,2025-12-01
2229.2,Price feed fee,2025-10-31,ytd,117627717,2025-11-03
2229.3,Legal consultancy expenses,2025-10-31,month,5894283,2025-12-01
2229.3,Legal consultancy expenses,2025-10-31,ytd,37837493,2025-11-03
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2025-10-31,month,11369437,2025-12-01
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2025-10-31,ytd,63426840,2025-11-03
2230.1,Meeting expenses,2025-10-31,month,11369437,2025-12-01
2230.1,Meeting expenses,2025-10-31,ytd,63426840,2025-11-03
2230.2,Annual report expenses,2025-10-31,month,0,2025-12-01
2230.2,Annual report expenses,2025-10-31,ytd,0,2025-11-03
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2025-10-31,month,0,2025-12-01
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2025-10-31,ytd,0,2025-11-03
2230.4,Expenses of information disclosure of the Fund,2025-10-31,month,0,2025-12-01
2230.4,Expenses of information disclosure of the Fund,2025-10-31,ytd,0,2025-11-03
2230.5,"Designing, printing, posting... expenses",2025-10-31,month,0,2025-12-01
2230.5,"Designing, printing, posting... expenses",2025-10-31,ytd,0,2025-11-03
2231,Expenses related to execution of Fund’s asset transactions,2025-10-31,month,1918535,2025-12-01
2231,Expenses related to execution of Fund’s asset transactions,2025-10-31,ytd,196707180,2025-11-03
2231,Real Estate Management Service fee (not applicable),2025-10-31,month,0,2025-12-01
2231,Real Estate Management Service fee (not applicable),2025-10-31,ytd,0,2025-11-03
2231.1,Brokerage & transfer fee,2025-10-31,month,1918535,2025-12-01
2231.1,Brokerage fee,2025-10-31,month,1918535,2025-11-03
2231.1,Brokerage fee,2025-10-31,ytd,195258541,2025-11-03
2231.2,Clearing settlement fee,2025-10-31,month,0,2025-12-01
2231.2,Clearing settlement fee,2025-10-31,ytd,1448639,2025-11-03
2231.3,Other Expenses,2025-10-31,month,0,2025-12-01
2231.3,Other Expenses,2025-10-31,ytd,0,2025-11-03
2232,Other expenses,2025-10-31,month,4043686,2025-12-01
2232,Other expenses,2025-10-31,ytd,45654075,2025-11-03
2232,Real estate valuation service fees (not applicable),2025-10-31,month,0,2025-12-01
2232,Real estate valuation service fees (not applicable),2025-10-31,ytd,0,2025-11-03
2232.1,Set up Expenses,2025-10-31,month,0,2025-12-01
2232.1,Set up Expenses,2025-10-31,ytd,0,2025-11-03
2232.2,"Listing, registration fees",2025-10-31,month,0,2025-12-01
2232.2,"Listing, registration fees",2025-10-31,ytd,0,2025-11-03
2232.3,Annual management fee paid to SSC,2025-10-31,month,636986,2025-12-01
2232.3,Annual management fee paid to SSC,2025-10-31,ytd,6246575,2025-11-03
2232.4,Bank charges,2025-10-31,month,3406700,2025-12-01
2232.4,Bank charges,2025-10-31,ytd,38307500,2025-11-03
2232.5,Borrowing expense,2025-10-31,month,0,2025-12-01
2232.5,Borrowing expense,2025-10-31,ytd,0,2025-11-03
2232.6,Other Expenses,2025-10-31,month,0,2025-12-01
2232.6,Other Expenses,2025-10-31,ytd,0,2025-11-03
2232.7,Fee paid to VSDC for getting the list of investors,2025-10-31,month,0,2025-12-01
2232.7,Fee paid to VSDC for getting the list of investors,2025-10-31,ytd,1100000,2025-11-03
2233,Net Income from Investment Activities (= I - II),2025-10-31,month,10803108846,2025-12-01
2233,Net Income from Investment Activities (= I - II),2025-10-31,ytd,94043388094,2025-11-03
2234,Gain / (Loss) from Investment Activities,2025-10-31,month,-238936827,2025-12-01
2234,Gain / (Loss) from Investment Activities,2025-10-31,ytd,-1853725096,2025-11-03
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2025-10-31,month,-56947108,2025-12-01
2235,Realised Gain / (Loss) from disposal of investment or real estate transfer,2025-10-31,ytd,1081721729,2025-11-03
2236,Unrealised Gain / (Loss) due to market price,2025-10-31,month,-181989719,2025-12-01
2236,Unrealised Gain / (Loss) due to market price,2025-10-31,ytd,-2935446825,2025-11-03
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2025-10-31,month,10564172019,2025-12-01
2237,Change of Net Asset Value of the Fund due to investment activities during the period (= III + IV),2025-10-31,ytd,92189662998,2025-11-03
2238,Net Asset Value at the beginning of period,2025-10-31,month,1962265760489,2025-12-01
2238,Net Asset Value at the beginning of period,2025-10-31,ytd,1648574048482,2025-11-03
2239,"Change of Net Asset Value of the Fund during the period, of which",2025-10-31,month,-6793556080,2025-12-01
2239,"Change of Net Asset Value of the Fund during the period, of which",2025-10-31,ytd,306898155927,2025-11-03
2239.1,Change of Net Asset Value due to investment activities during the period,2025-10-31,month,10564172019,2025-12-01
2239.1,Change of Net Asset Value due to investment activities during the period,2025-10-31,ytd,92189662998,2025-11-03
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2025-10-31,month,0,2025-12-01
2239.2,Change of Net Asset Value due to  dividends payment to investors during the period,2025-10-31,ytd,0,2025-11-03
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2025-10-31,month,-17357728099,2025-12-01
2239.3,Change of Net Asset Value due to subscription/redemption during the period,2025-10-31,ytd,214708492929,2025-11-03
2239.3.1,Change of Net Asset Value due to subscription during the period,2025-10-31,month,178733327449,2025-12-01
2239.3.1,Change of Net Asset Value due to subscription during the period,2025-10-31,ytd,1728296029833,2025-11-03
2239.3.2,Change of Net Asset Value due to redemption during the period,2025-10-31,month,-196091055548,2025-12-01
2239.3.2,Change of Net Asset Value due to redemption during the period,2025-10-31,ytd,-1513587536904,2025-11-03
2243,Net Asset Value at the end of period,2025-10-31,month,1955472204409,2025-12-01
2243,Net Asset Value at the end of period,2025-10-31,ytd,1955472204409,2025-11-03
2244,Average annual profit (only applicable to annual report),2025-10-31,month,0,2025-12-01
2244,Average annual profit (only applicable to annual report),2025-10-31,ytd,0,2025-11-03
2245,Average annual rate of return (only applicable to annual report),2025-10-31,month,0,2025-12-01
2245,Average annual rate of return (only applicable to annual report),2025-10-31,ytd,0,2025-11-03
2220,Income from Investment Activities,2025-11-30,month,12408966235,2026-01-05
2220,Income from Investment Activities,2025-11-30,ytd,125851650199,2025-12-01
2221,"Dividend income, interest income from bonds",2025-11-30,month,8502563182,2026-01-05
2221,"Dividend income, interest income from bonds",2025-11-30,ytd,93248012521,2025-12-01
2221.1,Dividends income,2025-11-30,month,0,2026-01-05
2221.1,Dividends income,2025-11-30,ytd,0,2025-12-01
2221.2,Interest income from bonds,2025-11-30,month,8502563182,2026-01-05
2221.2,Interest income from bonds,2025-11-30,ytd,93248012521,2025-12-01
2222,Interest income,2025-11-30,month,3906403053,2026-01-05
2222,Interest income,2025-11-30,ytd,32603637678,2025-12-01
2222.1,Interest income from bank deposits,2025-11-30,month,1587314012,2026-01-05
2222.1,Interest income from bank deposits,2025-11-30,ytd,13646650252,2025-12-01
2222.2,Interest income from Money market instruments,2025-11-30,month,2319089041,2026-01-05
2222.2,Interest income from Money market instruments,2025-11-30,ytd,18956987426,2025-12-01
2222.3,Interest income from reverse repo contracts,2025-11-30,month,0,2026-01-05
2222.3,Interest income from reverse repo contracts,2025-11-30,ytd,0,2025-12-01
2223,Income from rental property (not applicable),2025-11-30,month,0,2026-01-05
2223,Income from rental property (not applicable),2025-11-30,ytd,0,2025-12-01
2223,Other incomes,2025-11-30,month,0,2026-01-05
2223,Other incomes,2025-11-30,ytd,0,2025-12-01
2223.1,Other investment incomes,2025-11-30,month,0,2026-01-05
2223.1,Other investment incomes,2025-11-30,ytd,0,2025-12-01
2223.2,Other incomes,2025-11-30,month,0,2026-01-05
2223.2,Other incomes,2025-11-30,ytd,0,2025-12-01
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2025-11-30,month,0,2026-01-05
2223.3,"Provision expense for bad debts from dividends, interest income and written off bad debts from dividends, interest income",2025-11-30,ytd,0,2025-12-01
2224,Expenses,2025-11-30,month,2179633943,2026-01-05
2224,Expenses,2025-11-30,ytd,21578929813,2025-12-01
2225,Management Fee paid to Fund Management Company,2025-11-30,month,1911387802,2026-01-05
2225,Management Fee paid to Fund Management Company,2025-11-30,ytd,18898464228,2025-12-01
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSDC",2025-11-30,month,127945042,2026-01-05
2226,"Custody fee, Supervising fee paid to Supervising Bank/VSDC",2025-11-30,ytd,1281942206,2025-12-01
2226.1,Custodian service - Safe Custody Fee,2025-11-30,month,55748812,2026-01-05
2226.1,Custodian service - Safe Custody Fee,2025-11-30,ytd,560000872,2025-12-01
2226.2,Custodian service - Transaction fee,2025-11-30,month,600000,2026-01-05
2226.2,Custodian service - Transaction fee,2025-11-30,ytd,12040000,2025-12-01
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSDC",2025-11-30,month,1512011,2026-01-05
2226.3,"Custodian service -  Depository fee, Position and Margin management fee paid to VSDC",2025-11-30,ytd,16749735,2025-12-01
2226.4,Supervisory fee,2025-11-30,month,70084219,2026-01-05
2226.4,Supervisory fee,2025-11-30,ytd,693151599,2025-12-01
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2025-11-30,month,63563163,2026-01-05
2227,"Fund Administration Fee, and other fees paid to relevant Fund's service providers",2025-11-30,ytd,640863703,2025-12-01
2227.1,Fund Administration Fee,2025-11-30,month,52563163,2026-01-05
2227.1,Fund Administration Fee,2025-11-30,ytd,519863703,2025-12-01
2227.2,Transfer Agency Fee,2025-11-30,month,11000000,2026-01-05
2227.2,Transfer Agency Fee,2025-11-30,ytd,121000000,2025-12-01
2228,Audit fee,2025-11-30,month,15409273,2026-01-05
2228,Audit fee,2025-11-30,ytd,152478448,2025-12-01
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2025-11-30,month,23691861,2026-01-05
2229,"Legal consultancy expenses, price feed fee, other valid expenses, remuneration paid to Fund's Board of Representatives",2025-11-30,ytd,261756331,2025-12-01
2229.1,Remuneration of Fund's Board of Representatives,2025-11-30,month,6493151,2026-01-05
2229.1,Remuneration of Fund's Board of Representatives,2025-11-30,ytd,89092411,2025-12-01
2229.2,Price feed fee,2025-11-30,month,11494566,2026-01-05
2229.2,Price feed fee,2025-11-30,ytd,129122283,2025-12-01
2229.3,Legal consultancy expenses,2025-11-30,month,5704144,2026-01-05
2229.3,Legal consultancy expenses,2025-11-30,ytd,43541637,2025-12-01
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2025-11-30,month,11002680,2026-01-05
2230,"Fee for drafting, printing, distribution of prospectus, summarised prospectus, financial statements, transaction confirmations, account statements and other documents to investors; information disclosure fee; fee for organising annual general meeting, board of representatives meeting",2025-11-30,ytd,74429520,2025-12-01
2230.1,Meeting expenses,2025-11-30,month,11002680,2026-01-05
2230.1,Meeting expenses,2025-11-30,ytd,74429520,2025-12-01
2230.2,Annual report expenses,2025-11-30,month,0,2026-01-05
2230.2,Annual report expenses,2025-11-30,ytd,0,2025-12-01
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2025-11-30,month,0,2026-01-05
2230.3,"Fund's Board of Representatives meeting, travelling expenses",2025-11-30,ytd,0,2025-12-01
2230.4,Expenses of information disclosure of the Fund,2025-11-30,month,0,2026-01-05
2230.4,Expenses of information disclosure of the Fund,2025-11-30,ytd,0,2025-12-01
2230.5,"Designing, printing, posting... expenses",2025-11-30,month,0,2026-01-05
2230.5,"Designing, printing, posting... expenses",2025-11-30,ytd,0,2025-12-01
2231,Expenses related to execution of Fund’s asset transactions,2025-11-30,month,23120283,2026-01-05
2231,Expenses related to execution of Fund’s asset transactions,2025-11-30,ytd,219827463,2025-12-01
2231,Real Estate Management Service fee (not applicable),2025-11-30,month,0,2026-01-05
2231,Real Estate Management Service fee (not applicable),2025-11-30,ytd,0,2025-12-01
2231.1,Brokerage & transfer fee,2025-11-30,month,23120283,2026-01-05
2231.1,Brokerage & transfer fee,2025-11-30,ytd,218378824,2025-12-01
2231.2,Clearing settlement fee,2025-11-30,month,0,2026-01-05
2231.2,Clearing settlement fee,2025-11-30,ytd,1448639,2025-12-01
2231.3,Other Expenses,2025-11-30,month,0,2026-01-05
2231.3,Other Expenses,2025-11-30,ytd,0,2025-12-01
2232,Other expenses,2025-11-30,month,3513839,2026-01-05
2232,Other expenses,2025-11-30,ytd,49167914,2025-12-01
2232,Real estate valuation service fees (not applicable),2025-11-30,month,0,2026-01-05
2232,Real estate valuation service fees (not applicable),2025-11-30,ytd,0,2025-12-01
2232.1,Set up Expenses,2025-11-30,month,0,2026-01-05
2232.1,Set up Expenses,2025-11-30,ytd,0,2025-12-01
2232.2,"Listing, registration fees",2025-11-30,month,0,2026-01-05
2232.2,"Listing, registration fees",2025-11-30,ytd,0,2025-12-01
2232.3,Annual management fee paid to SSC,2025-11-30,month,616439,2026-01-05
2232.3,Annual management fee paid to SSC,2025-11-30,ytd,6863014,2025-12-01
2232.4,Bank charges,2025-11-30,month,2897400,2026-01-05
2232.4,Bank charges,2025-11-30,ytd,41204900,2025-12-01
2232.5,Borrowing expense,2025-11-30,month,0,2026-01-05
2232.5,Borrowing expense,2025-11-30,ytd,0,2025-12-01
2232.6,Other Expenses,2025-11-30,month,0,2026-01-05
2232.6,Other Expenses,2025-11-30,ytd,0,2025-12-01
2232.7,Fee paid to VSDC for getting the list of investors,2025-11-30,month,0,2026-01-05
2232.7,Fee paid to VSDC for getting the list of investors,2025-11-30,ytd,1100000,2025-12-01
2233,Net Income from Investment Activities (= I - II),2025-11-30,month,10229332292,2026-01-05
