code,line_item,period_end,measure,value,asOf
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2022-04-30,month,0.000133148434662629,2022-06-01
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2022-04-30,month,0.000139259391602564,2022-06-01
2269,Expense/Average NAV (%),2022-04-30,month,0.0143100124829393,2022-06-01
2275,Total number of outstanding Fund Certificate at the beginning of period,2022-04-30,month,37515321.51,2022-06-01
2277,Number of Fund Certificates subscribed during the period,2022-04-30,month,802412.09,2022-06-01
2278,Net subscription amount during the period (based on par value),2022-04-30,month,8024120900,2022-06-01
2279,Fund scale at the end of the period (based on par value),2022-04-30,month,363440253100,2022-06-01
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2022-04-30,month,363440253100,2022-06-01
2281,Total number of outstanding Fund Certificate at the end of the period,2022-04-30,month,36344025.31,2022-06-01
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2022-04-30,month,0.286103966231252,2022-06-01
2283,Top 10 investors' ownership ratio at the end of the period,2022-04-30,month,0.57,2022-06-01
2284,Foreign investors' ownership ratio at the end of the period,2022-04-30,month,0.0943,2022-06-01
2285,Net asset value per Fund Certificate at the end of period,2022-04-30,month,22826.82,2022-06-01
2288,Market price per fund certificates at the end of period (not applicable),2022-04-30,month,,2022-06-01
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2022-04-30,month,0.0005025235159171074,2022-06-01
22761,Change of Number of Fund Certificates during the period,2022-04-30,month,-1171296.2,2022-06-01
22762,Change in capital amount during the period (based on par value),2022-04-30,month,-11712962000,2022-06-01
22781,Number of Fund Certificates redeemed during the period,2022-04-30,month,-1973708.29,2022-06-01
22782,Net redemption amount during the period (based on par value),2022-04-30,month,-19737082900,2022-06-01
22841,Number of investors of the Fund at the end of the period,2022-04-30,month,4594,2022-06-01
,Change of Fund scale during the period (based on par value),2022-05-31,month,-6128031400,2022-07-01
,Fund scale at the beginning of the period (based on par value),2022-05-31,month,363440253100,2022-07-01
,Portfolio turnover rate (%) = (Total value of purchase transactions + total value of sales transactions) x 100%/ (2 x Average NAV) (**),2022-05-31,month,0.216933593612575,2022-07-01
,Total value of outstanding Fund Certificate at the beginning of period (based on par value),2022-05-31,month,363440253100,2022-07-01
2265,Management fee paid to the fund management company/Average NAV (%),2022-05-31,month,0.0122329432699395,2022-07-01
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2022-05-31,month,0.0008635422000355814,2022-07-01
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2022-05-31,month,0.000153040604845138,2022-07-01
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2022-05-31,month,0.000322216413251239,2022-07-01
2269,Expense/Average NAV (%),2022-05-31,month,0.0148038631247106,2022-07-01
2275,Total number of outstanding Fund Certificate at the beginning of period,2022-05-31,month,36344025.31,2022-07-01
2277,Number of Fund Certificates subscribed during the period,2022-05-31,month,654044.33,2022-07-01
2278,Net subscription amount during the period (based on par value),2022-05-31,month,6540443300,2022-07-01
2279,Fund scale at the end of the period (based on par value),2022-05-31,month,357312221700,2022-07-01
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2022-05-31,month,357312221700,2022-07-01
2281,Total number of outstanding Fund Certificate at the end of the period,2022-05-31,month,35731222.17,2022-07-01
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2022-05-31,month,0.286103966231252,2022-07-01
2283,Top 10 investors' ownership ratio at the end of the period,2022-05-31,month,0.5844,2022-07-01
2284,Foreign investors' ownership ratio at the end of the period,2022-05-31,month,0.09513505034412316,2022-07-01
2285,Net asset value per Fund Certificate at the end of period,2022-05-31,month,22961.13,2022-07-01
2288,Market price per fund certificates at the end of period (not applicable),2022-05-31,month,-,2022-07-01
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2022-05-31,month,0.0005086459733157385,2022-07-01
22761,Change of Number of Fund Certificates during the period,2022-05-31,month,-612803.14,2022-07-01
22762,Change in capital amount during the period (based on par value),2022-05-31,month,-6128031400,2022-07-01
22781,Number of Fund Certificates redeemed during the period,2022-05-31,month,-1266847.47,2022-07-01
22782,Net redemption amount during the period (based on par value),2022-05-31,month,-12668474700,2022-07-01
22841,Number of investors of the Fund at the end of the period,2022-05-31,month,6154,2022-07-01
,Change of Fund scale during the period (based on par value),2022-06-30,month,-4719976500,2022-08-01
,Fund scale at the beginning of the period (based on par value),2022-06-30,month,357312221700,2022-08-01
,Portfolio turnover rate (%) = (Total value of purchase transactions + total value of sales transactions) x 100%/ (2 x Average NAV) (**),2022-06-30,month,1.23133082572884,2022-08-01
,Total value of outstanding Fund Certificate at the beginning of period (based on par value),2022-06-30,month,357312221700,2022-08-01
2265,Management fee paid to the fund management company/Average NAV (%),2022-06-30,month,0.0118384637112685,2022-08-01
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2022-06-30,month,0.0008418951184943921,2022-08-01
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2022-06-30,month,0.000156802858548108,2022-08-01
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2022-06-30,month,0.000334259124532539,2022-08-01
2269,Expense/Average NAV (%),2022-06-30,month,0.0144775168150822,2022-08-01
2275,Total number of outstanding Fund Certificate at the beginning of period,2022-06-30,month,35731222.17,2022-08-01
2277,Number of Fund Certificates subscribed during the period,2022-06-30,month,561250.33,2022-08-01
2278,Net subscription amount during the period (based on par value),2022-06-30,month,5612503300,2022-08-01
2279,Fund scale at the end of the period (based on par value),2022-06-30,month,352592245200,2022-08-01
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2022-06-30,month,352592245200,2022-08-01
2281,Total number of outstanding Fund Certificate at the end of the period,2022-06-30,month,35259224.52,2022-08-01
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2022-06-30,month,0.294674018542482,2022-08-01
2283,Top 10 investors' ownership ratio at the end of the period,2022-06-30,month,0.5903,2022-08-01
2284,Foreign investors' ownership ratio at the end of the period,2022-06-30,month,0.0964,2022-08-01
2285,Net asset value per Fund Certificate at the end of period,2022-06-30,month,23101.37,2022-08-01
2288,Market price per fund certificates at the end of period (not applicable),2022-06-30,month,-,2022-07-01
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2022-06-30,month,0.000486923380007753,2022-08-01
22761,Change of Number of Fund Certificates during the period,2022-06-30,month,-471997.65,2022-08-01
22762,Change in capital amount during the period (based on par value),2022-06-30,month,-4719976500,2022-08-01
22781,Number of Fund Certificates redeemed during the period,2022-06-30,month,-1033247.98,2022-08-01
22782,Net redemption amount during the period (based on par value),2022-06-30,month,-10332479800,2022-08-01
22841,Number of investors of the Fund at the end of the period,2022-06-30,month,7458,2022-08-01
,Change of Fund scale during the period (based on par value),2022-07-31,month,-1105512300,2022-09-05
,Fund scale at the beginning of the period (based on par value),2022-07-31,month,352592245200,2022-09-05
,Portfolio turnover rate (%) = (Total value of purchase transactions + total value of sales transactions) x 100%/ (2 x Average NAV) (**),2022-07-31,month,1.16307371353754,2022-09-05
,Total value of outstanding Fund Certificate at the beginning of period (based on par value),2022-07-31,month,352592245200,2022-09-05
2265,Management fee paid to the fund management company/Average NAV (%),2022-07-31,month,0.0122330551818369,2022-09-05
2266,Custody and supervising fees paid to the Supervisory Bank/Average NAV (%),2022-07-31,month,0.000875941602852779,2022-09-05
2267,Auditing fee paid to auditing organizations (if any)/Average NAV (%),2022-07-31,month,0.000162714167272501,2022-09-05
2268,"Legal consultancy, price quotation and other appropriate service fees; remunerations paid to the Board of Representatives/Average NAV (%)",2022-07-31,month,0.000759606454063344,2022-09-05
2269,Expense/Average NAV (%),2022-07-31,month,0.0150444788229454,2022-09-05
2275,Total number of outstanding Fund Certificate at the beginning of period,2022-07-31,month,35259224.52,2022-09-05
2277,Number of Fund Certificates subscribed during the period,2022-07-31,month,570544.56,2022-09-05
2278,Net subscription amount during the period (based on par value),2022-07-31,month,5705445600,2022-09-05
2279,Fund scale at the end of the period (based on par value),2022-07-31,month,351486732900,2022-09-05
2280,Total value of outstanding Fund Certificate at the end of the period (based on par value),2022-07-31,month,351486732900,2022-09-05
2281,Total number of outstanding Fund Certificate at the end of the period,2022-07-31,month,35148673.29,2022-09-05
2282,Fund Management Company and related parties' ownership ratio at the end of the period,2022-07-31,month,0.2956168391982,2022-09-05
2283,Top 10 investors' ownership ratio at the end of the period,2022-07-31,month,0.5913,2022-09-05
2284,Foreign investors' ownership ratio at the end of the period,2022-07-31,month,0.0966,2022-09-05
2285,Net asset value per Fund Certificate at the end of period,2022-07-31,month,23273.49,2022-09-05
22661,"Fund admin fee, and other fees paid to relating services providers by the fund management company/Average NAV (%)",2022-07-31,month,0.000498456389816819,2022-09-05
22761,Change of Number of Fund Certificates during the period,2022-07-31,month,-110551.23,2022-09-05
